ENTRY_AC	ENTRY_TYPE	ENTRY_NAME	GO_ID	NAME	 
IPR005726	F	"ATPase, A1 complex, alpha subunit"	GO:0051117	ATPase binding	 
IPR005725	F	"ATPase, V1 complex, subunit A"	GO:0051117	ATPase binding	 
IPR005724	F	"ATPase, A1 complex, beta subunit"	GO:0051117	ATPase binding	 
IPR005723	F	"ATPase, V1 complex, subunit B"	GO:0051117	ATPase binding	 
IPR005722	F	"ATPase, F1 complex, beta subunit"	GO:0051117	ATPase binding	 
IPR000402	F	Sodium/potassium-transporting ATPase subunit beta	GO:0051117	ATPase binding	 
IPR005294	F	"ATPase, F1 complex, alpha subunit"	GO:0051117	ATPase binding	 
IPR010230	F	"FeS cluster assembly SUF system, ATPase SufC"	GO:0051117	ATPase binding	 
IPR000245	F	V-ATPase proteolipid subunit	GO:0051117	ATPase binding	 
IPR006808	F	"ATPase, F0 complex, subunit G, mitochondrial"	GO:0051117	ATPase binding	 
IPR005714	F	"ATPase, type III secretion system, FliI/YscN"	GO:0051117	ATPase binding	 
IPR007421	F	"ATPase, AAA-4"	GO:0051117	ATPase binding	 
IPR002699	F	"ATPase, V1 complex, subunit D"	GO:0051117	ATPase binding	 
IPR000711	F	"ATPase, F1 complex, OSCP/delta subunit"	GO:0051117	ATPase binding	 
IPR001757	F	Cation-transporting P-type ATPase	GO:0051117	ATPase binding	 
IPR003820	F	"Potassium transporting ATPase, C subunit"	GO:0051117	ATPase binding	 
IPR005654	F	"ATPase, AFG1-like"	GO:0051117	ATPase binding	 
IPR004634	F	"Peptidase S49, protease IV"	GO:0051117	ATPase binding	 
IPR004623	F	"ATPase, K+ transporting, A subunit"	GO:0051117	ATPase binding	 
IPR007849	F	"ATPase assembly factor ATP10, mitochondria"	GO:0051117	ATPase binding	 
IPR006721	F	"ATPase, F1 complex, epsilon  subunit, mitochondrial"	GO:0051117	ATPase binding	 
IPR000131	F	"ATPase, F1 complex, gamma subunit"	GO:0051117	ATPase binding	 
IPR004908	F	"ATPase, V1 complex, subunit H"	GO:0051117	ATPase binding	 
IPR004907	F	"ATPase, V1 complex, subunit C"	GO:0051117	ATPase binding	 
IPR001208	F	"Mini-chromosome maintenance, DNA-dependent ATPase"	GO:0051117	ATPase binding	 
IPR002146	F	"ATPase, F0 complex, subunit B/B', bacterial/chloroplast"	GO:0051117	ATPase binding	 
IPR003675	F	CAAX amino terminal protease	GO:0051117	ATPase binding	 
IPR024722	F	"BIG/ATPase V1 complex, subunit S1"	GO:0051117	ATPase binding	 
IPR002490	F	"ATPase, V0 complex, subunit 116kDa"	GO:0051117	ATPase binding	 
IPR008218	F	"ATPase, V1 complex, subunit F"	GO:0051117	ATPase binding	 
IPR007648	F	"ATPase inhibitor, IATP, mitochondria"	GO:0051117	ATPase binding	 
IPR005953	F	"ATPase, F0 complex, subunit C, bacterial/chloroplast"	GO:0051117	ATPase binding	 
IPR005938	F	"ATPase, AAA-type, CDC48"	GO:0051117	ATPase binding	 
IPR006544	F	"Cation-transporting P-type ATPase, subfamily  V"	GO:0051117	ATPase binding	 
IPR006539	F	"Phospholipid-transporting  P-type ATPase, subfamily IV"	GO:0051117	ATPase binding	 
IPR006534	F	"H+ transporting P-type ATPase, subfamily IIIA"	GO:0051117	ATPase binding	 
IPR009144	F	Thyrotropin-releasing hormone receptor	GO:0051427	hormone receptor binding	 
IPR008362	F	Melanin-concentrating hormone 2 receptor	GO:0051427	hormone receptor binding	 
IPR008361	F	Melanin-concentrating hormone receptor	GO:0051427	hormone receptor binding	 
IPR000761	F	Melanocyte-stimulating hormone receptor	GO:0051427	hormone receptor binding	 
IPR002273	F	Lutropin-choriogonadotropic hormone receptor	GO:0051427	hormone receptor binding	 
IPR002272	F	Follicle-stimulating hormone receptor	GO:0051427	hormone receptor binding	 
IPR001723	F	Steroid hormone receptor	GO:0051427	hormone receptor binding	 
IPR002170	F	"GPCR, family 2, parathyroid hormone receptor"	GO:0051427	hormone receptor binding	 
IPR001740	F	"GPCR, family 2, EMR1 hormone receptor"	GO:0051427	hormone receptor binding	 
IPR001728	F	Thyroid hormone receptor	GO:0051427	hormone receptor binding	 
IPR003288	F	"GPCR, family 2, growth hormone-releasing hormone receptor"	GO:0051427	hormone receptor binding	 
IPR001658	F	Gonadotrophin releasing hormone receptor	GO:0051427	hormone receptor binding	 
IPR002001	F	"GPCR, family 2, diuretic hormone receptor"	GO:0051427	hormone receptor binding	 
IPR002131	F	Glycoprotein hormone receptor	GO:0051427	hormone receptor binding	 
IPR002120	F	Thyrotrophin-releasing hormone receptor	GO:0051427	hormone receptor binding	 
IPR004047	F	Melanin-concentrating hormone 1 receptor	GO:0051427	hormone receptor binding	 
IPR005465	F	Thyrotropin-releasing hormone receptor 2	GO:0051427	hormone receptor binding	 
IPR000009	F	"Protein phosphatase 2A, regulatory subunit PR55"	GO:0051721	protein phosphatase 2A binding	 
IPR002554	F	"Protein phosphatase 2A, regulatory B subunit, B56"	GO:0051721	protein phosphatase 2A binding	 
IPR001404	F	Heat shock protein Hsp90	GO:0051879	Hsp90 protein binding	 
IPR000151	F	"Ciliary neurotrophic factor, CNTF"	GO:0070119	ciliary neurotrophic factor binding	 
IPR016722	F	"DNA polymerase alpha, subunit B"	GO:0070182	DNA polymerase binding	 
IPR018382	F	"DNA polymerase III, psi subunit, subgroup"	GO:0070182	DNA polymerase binding	 
IPR017061	F	DNA polymerase eta	GO:0070182	DNA polymerase binding	 
IPR016266	F	"DNA polymerase epsilon, subunit B"	GO:0070182	DNA polymerase binding	 
IPR016265	F	"DNA-directed DNA polymerase, family A, mitochondria, subgroup"	GO:0070182	DNA polymerase binding	 
IPR022880	F	DNA polymerase IV	GO:0070182	DNA polymerase binding	 
IPR019038	F	DNA polymerase subunit Cdc27	GO:0070182	DNA polymerase binding	 
IPR022312	F	DNA polymerase family X	GO:0070182	DNA polymerase binding	 
IPR023073	F	"DNA polymerase, error-prone"	GO:0070182	DNA polymerase binding	 
IPR024826	F	DNA polymerase delta/II small subunit family	GO:0070182	DNA polymerase binding	 
IPR014382	F	"DNA-directed DNA polymerase, family B, adenovirus"	GO:0070182	DNA polymerase binding	 
IPR015706	F	RNA-directed DNA polymerase (reverse transcriptase)	GO:0070182	DNA polymerase binding	 
IPR006172	F	"DNA-directed DNA polymerase, family B"	GO:0070182	DNA polymerase binding	 
IPR015833	F	"DNA-directed DNA polymerase, family B, mitochondrial linear plasmid"	GO:0070182	DNA polymerase binding	 
IPR011149	F	"DNA polymerase II small subunit, archaeal"	GO:0070182	DNA polymerase binding	 
IPR012763	F	"DNA polymerase III, subunit gamma/ tau"	GO:0070182	DNA polymerase binding	 
IPR010372	F	"DNA polymerase III, delta"	GO:0070182	DNA polymerase binding	 
IPR018320	F	DNA polymerase 1	GO:0070182	DNA polymerase binding	 
IPR014416	F	"DNA-directed DNA polymerase, family B, phi29-like virus"	GO:0070182	DNA polymerase binding	 
IPR004475	F	DNA polymerase II large subunit DP2	GO:0070182	DNA polymerase binding	 
IPR007015	F	DNA polymerase V	GO:0070182	DNA polymerase binding	 
IPR009052	F	"DNA polymerase III-theta, bacterial"	GO:0070182	DNA polymerase binding	 
IPR007218	F	"DNA polymerase delta, subunit 4"	GO:0070182	DNA polymerase binding	 
IPR005790	F	"DNA polymerase III, delta subunit"	GO:0070182	DNA polymerase binding	 
IPR007459	F	"DNA polymerase III chi subunit, HolC"	GO:0070182	DNA polymerase binding	 
IPR006309	F	"DNA polymerase 3, epsilon subunit"	GO:0070182	DNA polymerase binding	 
IPR006308	F	"DNA polymerase III, alpha subunit, Gram-positive type"	GO:0070182	DNA polymerase binding	 
IPR004805	F	"DNA polymerase III, alpha subunit"	GO:0070182	DNA polymerase binding	 
IPR001001	F	"DNA polymerase III, beta chain"	GO:0070182	DNA polymerase binding	 
IPR003286	F	"RNA-directed DNA polymerase, eukaryota"	GO:0070182	DNA polymerase binding	 
IPR004615	F	"DNA polymerase III, psi subunit"	GO:0070182	DNA polymerase binding	 
IPR002008	F	"DNA polymerase, family X, beta-like"	GO:0070182	DNA polymerase binding	 
IPR003202	F	DNA polymerase processivity factor (UL42)	GO:0070182	DNA polymerase binding	 
IPR000123	F	"RNA-directed DNA polymerase (reverse transcriptase), msDNA"	GO:0070182	DNA polymerase binding	 
IPR004578	F	"DNA-directed DNA polymerase, family B, pol2"	GO:0070182	DNA polymerase binding	 
IPR002298	F	DNA polymerase A	GO:0070182	DNA polymerase binding	 
IPR002297	F	"DNA-directed DNA-polymerase, family A, mitochondria"	GO:0070182	DNA polymerase binding	 
IPR022129	F	Transcriptional repressor NocA-like	GO:0070491	repressing transcription factor binding	 
IPR019983	F	"Peptidase T1A, proteasome beta-subunit, archaeal"	GO:0070628	proteasome binding	 
IPR000243	F	"Peptidase T1A, proteasome beta-subunit"	GO:0070628	proteasome binding	 
IPR001353	F	"Proteasome, subunit alpha/beta"	GO:0070628	proteasome binding	 
IPR005937	F	26S proteasome subunit P45	GO:0070628	proteasome binding	 
IPR000333	F	Activin type II/Transforming growth factor-beta II receptor	GO:0070696	transmembrane receptor protein serine/threonine kinase binding	 
IPR016317	F	Pro-epidermal growth factor	GO:0070851	growth factor receptor binding	 
IPR009136	F	"Tyrosine-protein kinase, vascular endothelial growth factor receptor 2 (VEGFR2)"	GO:0070851	growth factor receptor binding	 
IPR015520	F	Imaginal disc growth factor	GO:0070851	growth factor receptor binding	 
IPR002348	F	Interleukin 1/heparin-binding growth factor	GO:0070851	growth factor receptor binding	 
IPR002209	F	Heparin-binding growth factor/Fibroblast growth factor	GO:0070851	growth factor receptor binding	 
IPR000500	F	Connexin	GO:0071253	connexin binding	 
IPR002265	F	Gap junction alpha-6 protein (Cx45)	GO:0071253	connexin binding	 
IPR001671	F	Melanocortin/ACTH receptor	GO:0071855	neuropeptide receptor binding	 
IPR007188	F	"ARP2/3 complex, 34kDa subunit (p34-Arc)"	GO:0071933	Arp2/3 complex binding	 
IPR024374	F	"Bacteriophage phi-29, Gp7, scaffold"	GO:0097110	scaffold protein binding	 
IPR019553	F	"Spider toxin CSTX, Knottin scaffold"	GO:0097110	scaffold protein binding	 
IPR015385	F	"Bacteriophage P22, Gp8, scaffold"	GO:0097110	scaffold protein binding	 
IPR014131	F	"Chlamydia phage, Vp3, scaffold"	GO:0097110	scaffold protein binding	 
IPR011339	F	"ISC system FeS cluster assembly, IscU scaffold"	GO:0097110	scaffold protein binding	 
IPR011302	F	"ISC system FeS cluster assembly, IscA scaffold"	GO:0097110	scaffold protein binding	 
IPR011298	F	"SUF system FeS cluster assembly, SufA scaffold"	GO:0097110	scaffold protein binding	 
IPR011341	F	"SUF system FeS cluster assembly, SufU scaffold"	GO:0097110	scaffold protein binding	 
IPR004281	F	Interleukin-12 alpha subunit	GO:0042164	interleukin-12 alpha subunit binding	 
IPR015459	F	Ubiquitin-protein ligase E3 MDM2	GO:0097371	MDM2/MDM4 family protein binding	 
IPR015458	F	MDM4	GO:0097371	MDM2/MDM4 family protein binding	 
IPR024390	F	"RNA polymerase, 132kDa subunit, poxvirus-type"	GO:0070063	RNA polymerase binding	 
IPR024596	F	DNA-directed RNA polymerase subunit beta/EpuA	GO:0070063	RNA polymerase binding	 
IPR016406	F	"Cystovirus, RNA-directed RNA polymerase"	GO:0070063	RNA polymerase binding	 
IPR024661	F	"DNA-directed RNA polymerase III, subunit Rpc31"	GO:0070063	RNA polymerase binding	 
IPR016269	F	"RNA-directed RNA polymerase, paramyxovirus"	GO:0070063	RNA polymerase binding	 
IPR016268	F	"RNA-directed RNA polymerase, hantavirus"	GO:0070063	RNA polymerase binding	 
IPR016629	F	"RNA polymerase I, subunit A (TATA-binding protein-associated factor)"	GO:0070063	RNA polymerase binding	 
IPR016264	F	"DNA-directed RNA polymerase III, subunit Rpc31, fungi"	GO:0070063	RNA polymerase binding	 
IPR016262	F	"RNA polymerase sigma factor, SigB/SigC/SigD, plastid"	GO:0070063	RNA polymerase binding	 
IPR015700	F	DNA-directed RNA polymerase III largest subunit	GO:0070063	RNA polymerase binding	 
IPR022905	F	DNA-directed RNA polymerase subunit L (Rpo11)	GO:0070063	RNA polymerase binding	 
IPR023464	F	DNA-directed RNA polymerase subunit P (Rpo12)	GO:0070063	RNA polymerase binding	 
IPR019969	F	DNA-directed RNA polymerase subunit B (Rpo2)	GO:0070063	RNA polymerase binding	 
IPR017235	F	"RNA-directed RNA polymerase L, filovirus"	GO:0070063	RNA polymerase binding	 
IPR017234	F	"RNA-directed RNA polymerase, rhabdovirus"	GO:0070063	RNA polymerase binding	 
IPR022842	F	DNA-directed RNA polymerase subunit D (Rpo3)	GO:0070063	RNA polymerase binding	 
IPR020609	F	DNA-directed RNA polymerase subunit H	GO:0070063	RNA polymerase binding	 
IPR012915	F	Reovirus RNA-dependent RNA polymerase lambda 3	GO:0070063	RNA polymerase binding	 
IPR011773	F	"DNA-directed RNA polymerase, alpha subunit"	GO:0070063	RNA polymerase binding	 
IPR008686	F	"RNA-dependent RNA polymerase, mitoviral"	GO:0070063	RNA polymerase binding	 
IPR013240	F	"DNA-directed RNA polymerase I, subunit RPA34.5"	GO:0070063	RNA polymerase binding	 
IPR013239	F	"RNA polymerase I, subunit RPA14, fungi"	GO:0070063	RNA polymerase binding	 
IPR011517	F	RNA polymerase sigma-70 ECF-like	GO:0070063	RNA polymerase binding	 
IPR014385	F	"RNA-directed RNA polymerase, phlebovirus"	GO:0070063	RNA polymerase binding	 
IPR014384	F	"RNA-directed RNA polymerase, orthobunyavirus"	GO:0070063	RNA polymerase binding	 
IPR014383	F	"RNA-directed RNA polymerase, phytoreovirus"	GO:0070063	RNA polymerase binding	 
IPR014381	F	"DNA-directed RNA polymerase, RPB5 subunit"	GO:0070063	RNA polymerase binding	 
IPR008723	F	"RNA-dependent RNA polymerase, orbiviral"	GO:0070063	RNA polymerase binding	 
IPR015712	F	"DNA-directed RNA polymerase, subunit 2"	GO:0070063	RNA polymerase binding	 
IPR014244	F	RNA polymerase sigma-I type	GO:0070063	RNA polymerase binding	 
IPR014236	F	RNA polymerase sigma-F type	GO:0070063	RNA polymerase binding	 
IPR014218	F	RNA polymerase sigma-H type	GO:0070063	RNA polymerase binding	 
IPR010453	F	"RNA polymerase, arenaviral"	GO:0070063	RNA polymerase binding	 
IPR006111	F	"DNA-directed RNA polymerase, subunit K/Rpb6"	GO:0070063	RNA polymerase binding	 
IPR006110	F	"RNA polymerase, subunit omega/K/RPABC2"	GO:0070063	RNA polymerase binding	 
IPR014331	F	"RNA polymerase sigma-70 ECF-like, Rhodopirellula baltica"	GO:0070063	RNA polymerase binding	 
IPR015843	F	"RNA-directed RNA polymerase, nairovirus"	GO:0070063	RNA polymerase binding	 
IPR015842	F	"RNA-directed RNA polymerase, tenuivirus"	GO:0070063	RNA polymerase binding	 
IPR015841	F	"RNA-directed RNA polymerase, tospovirus"	GO:0070063	RNA polymerase binding	 
IPR012758	F	DNA-directed RNA polymerase subunit A' (Rpo1N)	GO:0070063	RNA polymerase binding	 
IPR012757	F	DNA-directed RNA polymerase subunit A'' (Rpo1C)	GO:0070063	RNA polymerase binding	 
IPR012756	F	"DNA-directed RNA polymerase, subunit beta''"	GO:0070063	RNA polymerase binding	 
IPR012755	F	"DNA-directed RNA polymerase, subunit gamma"	GO:0070063	RNA polymerase binding	 
IPR012754	F	"DNA-directed RNA polymerase, subunit beta-prime"	GO:0070063	RNA polymerase binding	 
IPR014327	F	"RNA polymerase sigma-70, Bacteroidetes type"	GO:0070063	RNA polymerase binding	 
IPR014326	F	"RNA polymerase sigma-E type, Rhodopirellula baltica"	GO:0070063	RNA polymerase binding	 
IPR014325	F	"RNA polymerase sigma-E type, actinobacteria"	GO:0070063	RNA polymerase binding	 
IPR014322	F	RNA polymerase sigma-B/F/G type	GO:0070063	RNA polymerase binding	 
IPR014305	F	"RNA polymerase sigma-G type, actinobacteria"	GO:0070063	RNA polymerase binding	 
IPR014304	F	RNA polymerase sigma-Z type	GO:0070063	RNA polymerase binding	 
IPR014303	F	"RNA polymerase sigma-70, ECF type"	GO:0070063	RNA polymerase binding	 
IPR014300	F	RNA polymerase sigma-V type	GO:0070063	RNA polymerase binding	 
IPR014298	F	RNA polymerase sigma-X type	GO:0070063	RNA polymerase binding	 
IPR014296	F	"RNA polymerase sigma-M, bacillaceae"	GO:0070063	RNA polymerase binding	 
IPR009162	F	"RNA polymerase, 30kDa subunit, chordopox-type"	GO:0070063	RNA polymerase binding	 
IPR014212	F	RNA polymerase sigma-G type	GO:0070063	RNA polymerase binding	 
IPR014209	F	RNA polymerase sigma-K type	GO:0070063	RNA polymerase binding	 
IPR014200	F	RNA polymerase sigma-E type	GO:0070063	RNA polymerase binding	 
IPR014294	F	"RNA polymerase sigma-W, bacillaceae"	GO:0070063	RNA polymerase binding	 
IPR014293	F	"RNA polymerase sigma-70, actinobacteria"	GO:0070063	RNA polymerase binding	 
IPR014289	F	RNA polymerase sigma-24-related	GO:0070063	RNA polymerase binding	 
IPR014288	F	RNA polymerase sigma-B type	GO:0070063	RNA polymerase binding	 
IPR014286	F	RNA polymerase sigma-70 RpoE type	GO:0070063	RNA polymerase binding	 
IPR008448	F	"DNA-directed RNA polymerase, 7kDa polypeptide, chordopoxviral"	GO:0070063	RNA polymerase binding	 
IPR016049	F	RNA polymerase Rpc34-like	GO:0070063	RNA polymerase binding	 
IPR012164	F	"DNA-directed RNA polymerase, subunit C11/M/9"	GO:0070063	RNA polymerase binding	 
IPR010243	F	"DNA-directed RNA polymerase, beta subunit"	GO:0070063	RNA polymerase binding	 
IPR002166	F	"RNA dependent RNA polymerase, hepatitis C virus"	GO:0070063	RNA polymerase binding	 
IPR002092	F	"DNA-directed RNA polymerase, phage-type"	GO:0070063	RNA polymerase binding	 
IPR006886	F	DNA-directed RNA polymerase III subunit Rpc5	GO:0070063	RNA polymerase binding	 
IPR007984	F	"DNA-directed RNA polymerase, 19kDa subunit, poxviral"	GO:0070063	RNA polymerase binding	 
IPR007937	F	"RNA polymerase, 22kDa subunit, poxviral"	GO:0070063	RNA polymerase binding	 
IPR001795	F	"RNA-directed RNA polymerase, luteovirus"	GO:0070063	RNA polymerase binding	 
IPR006811	F	RNA polymerase II subunit A	GO:0070063	RNA polymerase binding	 
IPR006288	F	Transcription factor S	GO:0070063	RNA polymerase binding	 
IPR001407	F	"RNA-dependent RNA polymerase, PB1 subunit, Influenza-type"	GO:0070063	RNA polymerase binding	 
IPR001591	F	"RNA polymerase, PB2 subunit, orthomyxoviridae"	GO:0070063	RNA polymerase binding	 
IPR007855	F	"RNA-dependent RNA polymerase, eukaryotic-type"	GO:0070063	RNA polymerase binding	 
IPR007832	F	RNA polymerase Rpc34	GO:0070063	RNA polymerase binding	 
IPR007811	F	RNA polymerase III Rpc4	GO:0070063	RNA polymerase binding	 
IPR001009	F	"RNA-directed RNA polymerase, influenzavirus"	GO:0070063	RNA polymerase binding	 
IPR003716	F	"DNA-directed RNA polymerase, omega subunit"	GO:0070063	RNA polymerase binding	 
IPR005059	F	"DNA-directed RNA polymerase, 35kDa subunit, poxviral"	GO:0070063	RNA polymerase binding	 
IPR005574	F	"RNA polymerase II, Rpb4"	GO:0070063	RNA polymerase binding	 
IPR005570	F	"RNA polymerase, Rpb8"	GO:0070063	RNA polymerase binding	 
IPR004519	F	"DNA-directed RNA polymerase, subunit E/RPC8"	GO:0070063	RNA polymerase binding	 
IPR007759	F	DNA-directed RNA polymerase delta subunit	GO:0070063	RNA polymerase binding	 
IPR001205	D	"RNA-directed RNA polymerase,  C-terminal domain"	GO:0070063	RNA polymerase binding	 
IPR006591	F	RNA polymerase archaeal subunit P/eukaryotic subunit RPC10	GO:0070063	RNA polymerase binding	 
IPR000268	F	"DNA-directed RNA polymerase, subunit N/Rpb10"	GO:0070063	RNA polymerase binding	 
IPR004973	F	"DNA-directed RNA polymerase, 18kDa subunit, poxviral"	GO:0070063	RNA polymerase binding	 
IPR007178	F	DNA-directed RNA polymerase subunit E2	GO:0070063	RNA polymerase binding	 
IPR007100	F	"RNA-directed RNA polymerase, birnavirus"	GO:0070063	RNA polymerase binding	 
